idAccounts,AccountRef,AccountName,Description,AccountOwner,Currency,AccountType,BananaCode,Source,SourceRef,Follow,ShapeShift
3166,0xe221804142906aa15245bc8d1f2984020aa0ded6,0xe22180,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3167,0x6a3ef3243570c7d8f54f722b677966bd572dd99b,0x6a3ef3,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3168,0x4b7856dca9d48836267e9a3ce5db1f0fa6e259ed,0x4b7856,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3169,0xbd81d2035ece600b2f787a4cb590dc17a8cdd599,0xbd81d2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3170,0x0ea5d25eea33eb56551775760fba4960eb8e3bb7,0x0ea5d2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3171,0x3b73ac76b5edf0e6f96d20896a85d1b9ed0271ae,0x3b73ac,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3172,0x97287cb7be5bae80efef683d05152942e59f34ab,0x97287c,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3173,0x5f94571404d180545d83dd42f7b11d6a8159157b,0x5f9457,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3174,0xc363d75cb34d6e91a186f5f29f01deca859edcaa,0xc363d7,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3175,0x7d14b86414154e05308b406cba49c5bb8d25e2b2,0x7d14b8,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3176,0x40f2c26828053942e4692ec484cb171f12629e45,0x40f2c2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3177,0xe04543620726d0a2b16b45cf379d23498f17dc8d,0xe04543,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3178,0xe6474101677b3a5cf33d8f15c873e553f0cf426d,0xe64741,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3179,0x38713188d84f79a6d8c97c7944fb3cb633b0ee95,0x387131,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3180,0xcc76b892c8c2d7a08009fc53b8f902ee2adb1723,0xcc76b8,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3181,0x9eea70458e9b7d9ec98247611f688a41cff1f064,0x9eea70,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3182,0x447cbe22e4d8ba0f6328221f8a34767ce2c3af8d,0x447cbe,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3183,0x38797854664cb220720531635a7657e161c25a17,0x387978,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3184,0x04f622ebdd75eaf50c04c509f8aa656e8bac124b,0x04f622,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3185,0x82c0de50bcda80882f3cd72d70a7c6b08d5fabd1,0x82c0de,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3186,0x90849cce38ea6f36ef95dbf919fc37e56178ee93,0x90849c,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3187,0x11ca5fc8635cdd2fcb3e63e230417eea79202140,0x11ca5f,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3188,0x2c95dac759db4fc445044c97baf515e928a7e286,0x2c95da,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3189,0x63cde1bf1030276e0a01fcce0025edc36da39697,0x63cde1,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3190,0x22bc4a2ccfd40c9b3d833c3c827c2c3feb07bb47,0x22bc4a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3191,0xf65e4a2cadd332d4fbfcbcb5917ede81e347d573,0xf65e4a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3192,0x5f608e250432b19016180c5e20962763748fcc4a,0x5f608e,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3193,0x57f9ebdb3297addbef120342a52f13cfa9d24c30,0x57f9eb,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3194,0x4e3f9943937c3629b3d1559499d2fbffa67cc65a,0x4e3f99,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3195,0x7953459e1cf00e120792a0248c1c9b92414b450f,0x795345,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3196,0xdb3010be4a943e2b90f8d43744a71a3e5fa82033,0xdb3010,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3197,0x9671204badda936cac4ab11a2229207b04274b56,0x967120,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3198,0x0ba53d3d428a5589d362d3be10595981f541f857,0x0ba53d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3199,0x5ba29bcc1e938ceeb46e4ea01e91d9036937dfee,0x5ba29b,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3200,0x83a667fda833035de87262980e6c987e9314ee0b,0x83a667,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3201,0xed6b71c2ee07e8c7504a4b2c6ea23874161bab84,0xed6b71,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3202,0x7f187fe609ad4f971d7a5dcef911fa552a73b81c,0x7f187f,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3203,0xbbf90e6a1105c6e59e9247b5e97ee61b1b44b6e8,0xbbf90e,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3204,0x6a4302a14374ded3c11085e9b6d155c6ad4f8b5b,0x6a4302,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3205,0x8d99b5700939677ea3b792a15e87c0702cd3f2fa,0x8d99b5,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3206,0x8b7ad4bbd6260e9578e784640b82953417cb45fd,0x8b7ad4,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3207,0xa053fa8bafd0e1fd89fd1e0ac51e58f939dff698,0xa053fa,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3208,0xd9429398720c83c62f8f36d71cff4dba6e6d7b26,0xd94293,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3209,0xde338c020b7143b40f54094883b850e16e475bb8,0xde338c,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3210,0x86ba6d8bcc8e099f8820746e6169475102efa325,0x86ba6d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3211,0x0d447414ddb0011154058e6c5e6febcb45a62f61,0x0d4474,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3212,0x0c277ab6c9ed7c9c076fa4b020bf90b7d2c52a5a,0x0c277a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3213,0xafffae4ef01d86107f408ce36c8aca7f727715d2,0xafffae,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3214,0xa20ee558f8b2d168846848d76ddbbceb8e1b9410,0xa20ee5,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3215,0xb930c3cafaa0c5d8d3122c8e38db8d0e32d17462,0xb930c3,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3216,0xaca244b5a6b93d03a8a7e8d27e69c39b1606dfd4,0xaca244,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3217,0x62590ac3aff0647f1a3988a6c282e5baf64bccc3,0x62590a,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,N,
3218,0x6dd7ce139d0e8a4dff844e765067358bd31653c5,0x6dd7ce,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,N,
3219,0x007e38d8fc5157ab8041d16051c5a7f92a53b9a2,0x007e38,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3220,0xf1faf4fbda16c2ca4fbf3219361c875dde974d87,0xf1faf4,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3221,0x1124f5c941958d7d34407007e5cd68f3b94e0a73,0x1124f5,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3222,0xd0903ff33571a6813091367e01e8f88a9b6e67d3,0xd0903f,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3223,0xf08e25db25bfdbd579b30b7cb3c414341a0c1cbb,0xf08e25,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3224,0xb79c0984ed45896171e521d895215ef80af8f6d7,0xb79c09,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3225,0x4e715165687e82dfe8f379f31bebe8df105f185f,0x4e7151,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3226,0xc188fc96abe42b44b5498a63d43a9e0fe4a291a1,0xc188fc,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3227,0x46ee9fbd222eca383ce88b363f26d81afbbd1bd4,0x46ee9f,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3228,0x95b0143308f1ddf24d70a33686b09d6dd15d24ef,0x95b014,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3229,0x25b71323b302faf05abd3faebe2dcb71f84bfca1,0x25b713,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3230,0x18ebb47f8dd4b304e9a772f945ce017e884e5346,0x18ebb4,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3231,0xbf4620727d7ba774394433724bd75dd02b15cc96,0xbf4620,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3232,0x1ee40b3776a0115bdc5ac47b59de471ba446ab3c,0x1ee40b,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3233,0x86daae970f6fec0f858bdf1a72138a299ddf7b28,0x86daae,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3234,0xa43f6323e97f310d12517bc71979e011cd912e57,0xa43f63,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3235,0xcea600a59af42e23e3ea3d12f249abddc97168be,0xcea600,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3236,0x4d0d5b7a51a8e1158891148e899a1559efffbd25,0x4d0d5b,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3237,0x4af79d94599aa02483ff34c91ae4e47be6f4a1eb,0x4af79d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3238,0xcbc97b0325581ce18c9d8fcb3f982e52873df550,0xcbc97b,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3239,0x46f747959d1d2473d397b4805fe95985c3495424,0x46f747,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3240,0xc1acdab0b3942735571d98d75d3e1723906c1574,0xc1acda,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3241,0x304be44229877c23083324769e5f6c21be993612,0x304be4,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3242,0xe2bda923d144b75506b1dfe352e5699f284dafd1,0xe2bda9,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3243,0xbcc8161a2bb4984fd89e9ce53ef335a6a83efd28,0xbcc816,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3244,0x077fc2827f51007ad9dcb6e1c7bc9ba14751b78d,0x077fc2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3245,0xedb023d0c2188fb6bb8eca80fbc600b5d3ee14db,0xedb023,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3246,0x5578b2dd5aa1b118195c4bff147a6559e9539eee,0x5578b2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3247,0x636d0c3d38e9a56c7d7e2be1c50726796e60d27f,0x636d0c,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3248,0xc4aaab9c85f4f8407b49e868653da4a854b4e0a4,0xc4aaab,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3249,0x63c3cb9d740b812eb914d82438d57108379979f2,0x63c3cb,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3250,0xa1b6d715331e52d1dbfe86a0df538955b01dc8e7,0xa1b6d7,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3251,0x2f1a431a22b5b8a972db06a04317478cca55a924,0x2f1a43,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3252,0x1a22d2923ba9ae0ead3ae82bb1e638b990fb758a,0x1a22d2,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3253,0xa992f728e048c93116db87a28a3b53c5557c05ab,0xa992f7,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3254,0xe398edaf7652f41f81a505ab8f06e72d2bef140f,0xe398ed,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3255,0x09793129629a674af96e109c51a7eac75f6603eb,0x097931,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3256,0xe47147e04b6f3408b1678679e250975d1f687dbb,0xe47147,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3257,0x66d42d72a605104ea0b0e42a315f770a3f97441c,0x66d42d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3258,0xdcd0f7f333d14bb715d2ddd64c8d04084fe8eeb0,0xdcd0f7,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3259,0x5583a3734a87354e499c8939d535784f09b97693,0x5583a3,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3260,0x7eee6675411dd8848fe96ba1dd3f5b3aeaa1d81b,0x7eee66,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3261,0x57d48a0703dfd3e82aaa93810f5807a56b2315e2,0x57d48a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3262,0x820cdf2f432571362d3527712981f5257a7d0fb7,0x820cdf,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3263,0x70a86f0835833f27a1b08a9d640f436ad90d4855,0x70a86f,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3264,0x815e61409e61f0a43cac46c47f573267ba1f2877,0x815e61,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3265,0x4f9a450359624d25d9c894b0adab08505d9b3025,0x4f9a45,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3266,0x4a438873564d245238f038fe0ccf0df5964b2db0,0x4a4388,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3267,0x3a0e679d30e1b10264903334f1a87b0ff7e3e6c3,0x3a0e67,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3268,0x8a139d1d289d3454eb65a87f1a8a6258b09dedd0,0x8a139d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3269,0x9f6de9cc3c72e3c83b1bbd493341dfe215d0fb2f,0x9f6de9,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3270,0xd24f9a1823f73c0f9ceba77e3a8e9993c9175b2b,0xd24f9a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3271,0xb0c47ea9381d927b830de585b474651906999093,0xb0c47e,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3272,0xaa34c023d341d710ae04a496f61efa2de1f0ba05,0xaa34c0,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3273,0xe918271905e0bcd348a4837fae4a265a6d1faa07,0xe91827,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3274,0x6bb341637afd2e878538ed198d59f69d480b69a5,0x6bb341,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3275,0xbe2da58879a5a7792e05e6c529b96d770ccbb892,0xbe2da5,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3276,0x200305497c7e3460fd3c321753a6d3f0af83bf8f,0x200305,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3277,0x8c9b50fb5b290de6f82336efc732b41f70eccc69,0x8c9b50,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3278,0x5ba05a59514f3093d965616aec4c2d3412e99d91,0x5ba05a,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3279,0xa36bb6320d5f25a9c5e19c5628bfcdfaf1483519,0xa36bb6,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3280,0xf81829394c67ab8a522e57faf6fff1dfd70f52be,0xf81829,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3281,0x20f2f9462ab2319312d489669c2d505e411b2e47,0x20f2f9,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3282,0x9de50b646b064468507689e6d1e602893a19d17c,0x9de50b,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3283,0x71c0f9b58eb6b0e0457f8f63c2f70c30f27d2980,0x71c0f9,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3284,0x202f87a9e782945436da8459d4168e1a98a9e222,0x202f87,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3285,0xf1a37cd0dd513c71030d92cc063287c292ae1a07,0xf1a37c,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3286,0xc9be8dc14ff5dc870b110bb56fcf53f04feda354,0xc9be8d,"ShapeShift deposit",4,ETH,Unknown,NULL,NULL,NULL,N,Input
3365,0xbb3ea3bb7020f0246131f38d171adb88371b66a5,0xbb3ea3,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3366,0x29404ef9e6e2c0297947c9063d61364d5c17bb47,0x29404e,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3367,0xa2cc7b68daa793aa949165e93d5d95fbacb6d5ca,0xa2cc7b,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3368,0x62e4d2476ad4359297001a7f8b86608e2848e5a4,0x62e4d2,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3369,0xbce79259e09dc729ba2cf0858c6195a8ba5d3b8c,0xbce792,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3370,0xc90e8554678402cfd8b85326dabdfb565d9cfafe,0xc90e85,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3371,0xddc70c6b12753fd3c3d4b74199b79cc3b4aa2e0f,0xddc70c,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3372,0xf98b66e5b542440dba61d6600656604c6fc39ffb,0xf98b66,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3373,0xc1df8fb67b5eed985b4586fc985abc1b107bbfdd,0xc1df8f,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3374,0xee0b4525bb31a514e44d04a41bf10d38dd2f9915,0xee0b45,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3375,0x53c50890a50110763e6bf1d964e9c4f4a85e7822,0x53c508,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3376,0xa899ec8985042ebc3ecfebd301d1eaaa3f87c01d,0xa899ec,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3377,0x6906e6cd7b873d0e51b3b5c1b06e3b057a72c68b,0x6906e6,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3378,0xf86c2d6957def1cef9100185744a0c3636d7f496,0xf86c2d,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3379,0x808fbfadc52ccbceed220eb30756194eef0bc5a8,0x808fbf,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3380,0x8244fab42ba914f93c359283efb36e072ece3c1f,0x8244fa,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3381,0x1611a9c840b316999f74293310019b0bb179ee3b,0x1611a9,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3382,0x6c966db53aed15ea6e9ef81e2d5bd7024dc42ae5,0x6c966d,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3383,0xe84fafc7ae36d2bbed69efc6f3bae64fe7e311d4,0xe84faf,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3384,0x99b2238cbcac2017bf8cb5f57c87687907bb942e,0x99b223,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3385,0x4249ca9348da6b70c7533f28c66723e5681f045c,0x4249ca,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3386,0x6db4b72f53d1aacaa67a1a9ff233f28c3e2a97fe,0x6db4b7,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,Y,Output
3387,0xedd4457ef162363d6ece2588372133cd5ee1ceab,0xedd445,"Shapeshift transfer",4,ETH,Unknown,NULL,NULL,NULL,N,
3432,0x03,0x03,"ETC address",5,ETC,Classic,NULL,Gastracker,NULL,Y,
3433,0x93a44c99642a02fc4e62a97e13c703932682db36etc,0x93a44c,"ETC address",1,ETC,Classic,NULL,Gastracker,NULL,Y,
3435,0xbfc39b6f805a9e40e77291aff27aee3c96915bdd,0xbfc39b6,"ETC address",5,ETC,Classic,NULL,Gastracker,NULL,Y,
3691,1NioVfPjFFwC2JAiGaVcavzWkVaewSSe1n,1NioVfPj,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3692,1GrzxMqXyRJwAbMNWjjSrM653CRUi1XPfg,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3693,13m4PRgD1gXjq5ifAQQvuvDZwCuRPWJzvF,13m4PRgD,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3694,14fMDHrVS1Jaw4aBQgUGipkuZTgXhVoWsn,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3695,165oeERTQmmuAxDTL9oJeLRbbAtTSb9V2A,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3696,19Vtq89kGec1Yp3XuULcFkCDg6BjH6rTFG,19Vtq89k,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3697,1C3tEU9STiCDLH4g28sYL4mxTdHeTQVkkp,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3698,1MV6kBSj9QHqu3L9K87nKtxvCoA8HnMzDZ,1MV6kBSj,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3699,189tRXocPnaVXhBijBtBx5psA3J7wfhUzG,189tRXoc,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3700,1H54ri72yY98zChnRFXQexb5Jkgga5HnQp,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3701,15nWXSzNU8hzRBtcn2WJRUvvp7ncFLCNox,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3702,XrEXMtvafZeUGADeirSSmUXdr1M6JrrNL5,XrEXMtva,"ShapeShift transfer",4,DASH,Wallet,NULL,"Shapeshift API",NULL,N,Output
3703,1Axmsut6vGn3w3GWkwuRkAQVMz2tehvGqY,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3704,13b6sMUKdpQySx87BroApV9g8LbpoLCBEJ,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3705,17NqLPcoqASW7xwfq7CcoS6Syy2EYuzLFS,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3706,12PZbRNUHpfGUjENUGuvfQv3gyFSRXWCJT,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3707,14jLcHAWDUZx5VQG5654kzRkBUuiATtASc,14jLcHAW,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3708,171U83iBppX5ax5gLkBWYCcG2EjzXjmqnZ,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3709,1AnGWzx16whJCX798zQLxh1gfnVES2fdK3,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3710,1J1pho8L5dHyHG744P4SgGDp1DcmjHk6oC,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3711,1cDEL1nkAF7VjUxe2ncjr3c2DuUd7jydN,"tape riot","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3712,1BgKrZ7rpV6ZcB1nVemKfarCYu7tbrm1Pg,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3713,1Q5a41ztdTyyZJyT1PFwjt9Bc58ZLyx5cE,1Q5a41zt,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3714,1EmisJhvHRxn9SgYnHcKU6djsSEjDj811X,"way review","ETH to BTC",2,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3715,1NSSCXTHcSCEFTkkPmuMrizGdHpz4yHek9,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3716,16vB1Q8P3g1ioZEcXvufMzj1sQVsnpAuSn,"response like",Jaxx,2,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3717,16j71jvyxDWrxbsZkrX4Lv3LQNAb8x9Fyg,16j71jvy,"ShapeShift transfer",4,BTC,Wallet,NULL,"Shapeshift API",NULL,Y,Output
3718,15CyzJkdGRHXy2PCCSQAuQfAJsCVzSGcNZ,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
3719,14L5qf9t1GV2nyjHJgjTX37niptgPGrUFL,"online shrug","ETH to BTC",26,BTC,Wallet,NULL,Jaxx,NULL,Y,Output
